zipcode,city,state,latitude,longitude,timezone,dst
88032,"Dona Ana","NM",32.39,-106.8,-7,1
88033,"Fairacres","NM",32.2,-107.1,-7,1
88034,"Faywood","NM",32.69,-107.91,-7,1
88036,"Fort Bayard","NM",32.82,-108.15,-7,1
88038,"Gila","NM",32.96,-108.44,-7,1
88039,"Glenwood","NM",33.4,-108.64,-7,1
88040,"Hachita","NM",31.93,-108.36,-7,1
88041,"Hanover","NM",32.73,-107.98,-7,1
88042,"Hillsboro","NM",32.83,-107.6,-7,1
88043,"Hurley","NM",32.67,-108.12,-7,1
88044,"La Mesa","NM",32.15,-106.72,-7,1
88045,"Lordsburg","NM",32.35,-108.74,-7,1
88046,"Mesilla","NM",32.27,-106.81,-7,1
88047,"Mesilla Park","NM",32.21,-106.72,-7,1
88048,"Mesquite","NM",32.15,-106.66,-7,1
88049,"Mimbres","NM",33.03,-108.14,-7,1
88051,"Mule Creek","NM",33.09,-108.94,-7,1
88052,"Organ","NM",32.44,-106.6,-7,1
88053,"Pinos Altos","NM",32.87,-108.22,-7,1
88054,"Radium Springs","NM",32.49,-106.91,-7,1
88055,"Redrock","NM",32.8,-108.9,-7,1
88056,"Rodeo","NM",31.77,-108.93,-7,1
88058,"San Miguel","NM",32.42,-106.82,-7,1
88061,"Silver City","NM",32.73,-108.3,-7,1
88062,"Silver City","NM",32.73,-108.14,-7,1
88063,"Sunland Park","NM",31.8,-106.58,-7,1
88065,"Tyrone","NM",32.71,-108.3,-7,1
88072,"Vado","NM",32.12,-106.64,-7,1
88081,"Chaparral","NM",32.03,-106.4,-7,1
88085,"Las Cruces","NM",32.34,-106.79,-7,1
88100,"Grady","NM",34.67,-103.33,-7,1
88101,"Clovis","NM",34.43,-103.23,-7,1
88102,"Clovis","NM",34.63,-103.39,-7,1
88103,"Cannon AFB","NM",34.4,-103.33,-7,1
88112,"Broadview","NM",34.86,-103.15,-7,1
88113,"Causey","NM",33.84,-103.1,-7,1
88114,"Crossroads","NM",33.53,-103.32,-7,1
88115,"Dora","NM",33.93,-103.35,-7,1
88116,"Elida","NM",33.8,-103.88,-7,1
88118,"Floyd","NM",34.22,-103.62,-7,1
88119,"Fort Sumner","NM",34.35,-104.24,-7,1
88120,"Grady","NM",34.87,-103.41,-7,1
88121,"House","NM",34.71,-103.97,-7,1
88122,"Kenna","NM",33.88,-103.71,-7,1
88123,"Lingo","NM",33.72,-103.15,-7,1
88124,"Melrose","NM",34.53,-103.63,-7,1
88125,"Milnesand","NM",33.63,-103.18,-7,1
88126,"Pep","NM",33.79,-103.28,-7,1
88130,"Portales","NM",34.17,-103.34,-7,1
88132,"Rogers","NM",33.92,-103.16,-7,1
88133,"Saint Vrain","NM",34.48,-103.47,-7,1
88134,"Taiban","NM",34.43,-103.97,-7,1
88135,"Texico","NM",34.51,-103.07,-7,1
88136,"Yeso","NM",34.32,-104.73,-7,1
88201,"Roswell","NM",33.49,-104.55,-7,1
88202,"Roswell","NM",33.3,-104.43,-7,1
88203,"Roswell","NM",33.36,-104.52,-7,1
88210,"Artesia","NM",32.8,-104.38,-7,1
88211,"Artesia","NM",32.75,-104.33,-7,1
88213,"Caprock","NM",33.46,-103.64,-7,1
88220,"Carlsbad","NM",32.41,-104.29,-7,1
88221,"Carlsbad","NM",32.34,-104.29,-7,1
88230,"Dexter","NM",33.24,-104.33,-7,1
88231,"Eunice","NM",32.44,-103.24,-7,1
88232,"Hagerman","NM",33.06,-104.34,-7,1
88240,"Hobbs","NM",32.71,-103.17,-7,1
88241,"Hobbs","NM",32.75,-103.22,-7,1
88242,"Hobbs","NM",32.79,-103.15,-7,1
88244,"Hobbs","NM",32.79,-103.43,-7,1
88250,"Hope","NM",32.74,-104.89,-7,1
88252,"Jal","NM",32.19,-103.27,-7,1
88253,"Lake Arthur","NM",32.95,-104.45,-7,1
88254,"Lakewood","NM",32.66,-104.45,-7,1
88255,"Loco Hills","NM",32.74,-103.96,-7,1
88256,"Loving","NM",32.28,-103.99,-7,1
88260,"Lovington","NM",32.9,-103.45,-7,1
88262,"McDonald","NM",33.15,-103.35,-7,1
88263,"Malaga","NM",32.08,-103.97,-7,1
88264,"Maljamar","NM",32.88,-103.71,-7,1
88265,"Monument","NM",32.59,-103.31,-7,1
88267,"Tatum","NM",33.27,-103.42,-7,1
88268,"Whites City","NM",32.19,-104.36,-7,1
88301,"Carrizozo","NM",33.71,-105.88,-7,1
88310,"Alamogordo","NM",32.84,-105.98,-7,1
88311,"Alamogordo","NM",32.7,-105.61,-7,1
88312,"Alto","NM",33.42,-105.64,-7,1
88314,"Bent","NM",33.16,-105.85,-7,1
88315,"Boles Acres","NM",32.81,-105.99,-7,1
88316,"Capitan","NM",33.72,-105.41,-7,1
88317,"Cloudcroft","NM",32.94,-105.69,-7,1
88318,"Corona","NM",34.16,-105.33,-7,1
88321,"Encino","NM",34.75,-105.51,-7,1
88323,"Fort Stanton","NM",33.49,-105.53,-7,1
88324,"Glencoe","NM",33.43,-105.48,-7,1
88325,"High Rolls Mountain Park","NM",32.9,-105.81,-7,1
88330,"Holloman Air Force Base","NM",32.84,-106.08,-7,1
88332,"La Luz","NM",32.98,-105.94,-7,1
88336,"Hondo","NM",33.29,-105.27,-7,1
88337,"La Luz","NM",33,-105.92,-7,1
88338,"Lincoln","NM",33.48,-105.36,-7,1
88339,"Mayhill","NM",32.92,-105.41,-7,1
88340,"Mescalero","NM",33.16,-105.73,-7,1
88341,"Nogal","NM",33.52,-105.73,-7,1
88342,"Orogrande","NM",32.41,-106.08,-7,1
88343,"Picacho","NM",33.27,-105.02,-7,1
88344,"Pinon","NM",32.66,-105.36,-7,1
88345,"Ruidoso","NM",33.35,-105.67,-7,1
88346,"Ruidoso Downs","NM",33.34,-105.57,-7,1
88347,"Sacramento","NM",32.79,-105.6,-7,1
88348,"San Patricio","NM",33.42,-105.36,-7,1
88349,"Sunspot","NM",32.87,-105.78,-7,1
88350,"Timberon","NM",32.63,-105.69,-7,1
88351,"Tinnie","NM",33.48,-105.02,-7,1
88352,"Tularosa","NM",33.1,-106.02,-7,1
88353,"Vaughn","NM",34.59,-105.14,-7,1
88354,"Weed","NM",32.78,-105.47,-7,1
88355,"Ruidoso","NM",33.33,-105.69,-7,1
88401,"Tucumcari","NM",35.1,-103.78,-7,1
88410,"Amistad","NM",35.89,-103.2,-7,1
88411,"Bard","NM",35.17,-103.18,-7,1
88414,"Capulin","NM",36.74,-103.99,-7,1
88415,"Clayton","NM",36.39,-103.22,-7,1
88416,"Conchas Dam","NM",35.39,-104.18,-7,1
88417,"Cuervo","NM",35.01,-104.42,-7,1
88418,"Des Moines","NM",36.73,-103.75,-7,1
88419,"Folsom","NM",36.9,-103.57,-7,1
88421,"Garita","NM",35.31,-104.48,-7,1
88422,"Gladstone","NM",36.35,-103.97,-7,1
88424,"Grenville","NM",36.46,-103.62,-7,1
88426,"Logan","NM",35.35,-103.39,-7,1
88427,"McAlister","NM",34.77,-103.81,-7,1
88429,"Mount Dora","NM",36.37,-103.51,-7,1
88430,"Nara Visa","NM",35.64,-103.22,-7,1
88431,"Newkirk","NM",35.16,-104.22,-7,1
88433,"Quay","NM",34.92,-103.78,-7,1
88434,"San Jon","NM",35.1,-103.34,-7,1
88435,"Santa Rosa","NM",34.86,-104.81,-7,1
88436,"Sedan","NM",36.14,-103.12,-7,1
88437,"Seneca","NM",36.71,-103.15,-7,1
88439,"Trementina","NM",35.46,-104.68,-7,1
88441,"Bell Ranch","NM",35.46,-104.68,-7,1
88510,"El Paso","TX",31.69,-106.3,-7,1
88511,"El Paso","TX",31.69,-106.3,-7,1
88512,"El Paso","TX",31.69,-106.3,-7,1
88513,"El Paso","TX",31.69,-106.3,-7,1
88514,"El Paso","TX",31.69,-106.3,-7,1
88515,"El Paso","TX",31.69,-106.3,-7,1
88516,"El Paso","TX",31.69,-106.3,-7,1
88517,"El Paso","TX",31.69,-106.3,-7,1
88518,"El Paso","TX",31.69,-106.3,-7,1
88519,"El Paso","TX",31.69,-106.3,-7,1
88520,"El Paso","TX",31.69,-106.3,-7,1
88521,"El Paso","TX",31.69,-106.3,-7,1
88523,"El Paso","TX",31.69,-106.3,-7,1
88524,"El Paso","TX",31.69,-106.3,-7,1
88525,"El Paso","TX",31.69,-106.3,-7,1
88526,"El Paso","TX",31.69,-106.3,-7,1
88527,"El Paso","TX",31.69,-106.3,-7,1
88528,"El Paso","TX",31.69,-106.3,-7,1
88529,"El Paso","TX",31.69,-106.3,-7,1
88530,"El Paso","TX",31.69,-106.3,-7,1
88531,"El Paso","TX",31.69,-106.3,-7,1
88532,"El Paso","TX",31.69,-106.3,-7,1
88533,"El Paso","TX",31.69,-106.3,-7,1
88534,"El Paso","TX",31.69,-106.3,-7,1
88535,"El Paso","TX",31.69,-106.3,-7,1
88536,"El Paso","TX",31.69,-106.3,-7,1
88538,"El Paso","TX",31.69,-106.3,-7,1
88539,"El Paso","TX",31.69,-106.3,-7,1
88540,"El Paso","TX",31.69,-106.3,-7,1
88541,"El Paso","TX",31.69,-106.3,-7,1
88542,"El Paso","TX",31.69,-106.3,-7,1
88543,"El Paso","TX",31.69,-106.3,-7,1
88544,"El Paso","TX",31.69,-106.3,-7,1
88545,"El Paso","TX",31.69,-106.3,-7,1
88546,"El Paso","TX",31.69,-106.3,-7,1
88547,"El Paso","TX",31.69,-106.3,-7,1
88548,"El Paso","TX",31.69,-106.3,-7,1
88549,"El Paso","TX",31.69,-106.3,-7,1
88550,"El Paso","TX",31.69,-106.3,-7,1
88553,"El Paso","TX",31.69,-106.3,-7,1
88554,"El Paso","TX",31.69,-106.3,-7,1
88555,"El Paso","TX",31.69,-106.3,-7,1
88556,"El Paso","TX",31.69,-106.3,-7,1
88557,"El Paso","TX",31.69,-106.3,-7,1
88558,"El Paso","TX",31.69,-106.3,-7,1
88559,"El Paso","TX",31.69,-106.3,-7,1
88560,"El Paso","TX",31.69,-106.3,-7,1
88561,"El Paso","TX",31.69,-106.3,-7,1
88562,"El Paso","TX",31.69,-106.3,-7,1
88563,"El Paso","TX",31.69,-106.3,-7,1
88565,"El Paso","TX",31.69,-106.3,-7,1
88566,"El Paso","TX",31.69,-106.3,-7,1
88567,"El Paso","TX",31.69,-106.3,-7,1
88568,"El Paso","TX",31.69,-106.3,-7,1
88569,"El Paso","TX",31.69,-106.3,-7,1
88570,"El Paso","TX",31.69,-106.3,-7,1
88571,"El Paso","TX",31.69,-106.3,-7,1
88572,"El Paso","TX",31.69,-106.3,-7,1
88573,"El Paso","TX",31.69,-106.3,-7,1
88574,"El Paso","TX",31.69,-106.3,-7,1
88575,"El Paso","TX",31.69,-106.3,-7,1
88576,"El Paso","TX",31.69,-106.3,-7,1
88577,"El Paso","TX",31.69,-106.3,-7,1
88578,"El Paso","TX",31.69,-106.3,-7,1
88579,"El Paso","TX",31.69,-106.3,-7,1
88580,"El Paso","TX",31.69,-106.3,-7,1
88581,"El Paso","TX",31.69,-106.3,-7,1
88582,"El Paso","TX",31.69,-106.3,-7,1
88583,"El Paso","TX",31.69,-106.3,-7,1
88584,"El Paso","TX",31.69,-106.3,-7,1
88585,"El Paso","TX",31.69,-106.3,-7,1
88586,"El Paso","TX",31.69,-106.3,-7,1
88587,"El Paso","TX",31.69,-106.3,-7,1
88588,"El Paso","TX",31.69,-106.3,-7,1
88589,"El Paso","TX",31.69,-106.3,-7,1
88590,"El Paso","TX",31.69,-106.3,-7,1
88595,"El Paso","TX",31.69,-106.3,-7,1
88603,"Roswell","NM",33.36,-104.53,-7,1
88901,"The Lakes","NV",36.32,-114.82,-8,1
88905,"The Lakes","NV",35.93,-114.97,-8,1
89001,"Alamo","NV",37.38,-115.32,-8,1
89003,"Beatty","NV",37.03,-116.84,-8,1
89004,"Blue Diamond","NV",36.05,-115.4,-8,1
89005,"Boulder City","NV",35.97,-114.83,-8,1
89006,"Boulder City","NV",35.93,-114.97,-8,1
89007,"Bunkerville","NV",36.77,-114.13,-8,1
89008,"Caliente","NV",37.49,-114.45,-8,1
89009,"Henderson","NV",35.93,-114.97,-8,1
89010,"Dyer","NV",37.75,-118.09,-8,1
89011,"Henderson","NV",36.12,-114.93,-8,1
89012,"Henderson","NV",36.02,-115.05,-8,1
89013,"Goldfield","NV",37.57,-117.32,-8,1
89014,"Henderson","NV",36.05,-115.08,-8,1
89015,"Henderson","NV",36.03,-114.97,-8,1
89016,"Henderson","NV",35.93,-114.97,-8,1
89017,"Hiko","NV",37.59,-115.29,-8,1
89018,"Indian Springs","NV",36.57,-115.67,-8,1
89019,"Jean","NV",35.8,-115.58,-8,1
89020,"Amargosa Valley","NV",36.53,-116.46,-8,1
89021,"Logandale","NV",36.62,-114.47,-8,1
89022,"Manhattan","NV",38.74,-117.08,-8,1
89023,"Mercury","NV",37.58,-116.6,-8,1
89024,"Mesquite","AZ",36.79,-114.01,-7,0
89025,"Moapa","NV",36.67,-114.66,-8,1
89026,"Jean","NV",35.93,-114.97,-8,1
89027,"Mesquite","NV",36.8,-114.09,-8,1
89028,"Laughlin","NV",35.01,-114.64,-8,1
89029,"Laughlin","NV",35.14,-114.63,-8,1
89030,"North Las Vegas","NV",36.21,-115.12,-8,1
89031,"North Las Vegas","NV",36.26,-115.16,-8,1
89032,"North Las Vegas","NV",36.22,-115.18,-8,1
89033,"North Las Vegas","NV",36.28,-115.13,-8,1
89036,"North Las Vegas","NV",35.93,-114.97,-8,1
89039,"Cal Nev Ari","NV",35.28,-114.87,-8,1
89040,"Overton","NV",36.54,-114.45,-8,1
89041,"Pahrump","NV",36.66,-116,-8,1
89042,"Panaca","NV",37.79,-114.38,-8,1
89043,"Pioche","NV",38.12,-114.4,-8,1
89045,"Round Mountain","NV",37.58,-116.6,-8,1
89046,"Searchlight","NV",35.53,-114.91,-8,1
89047,"Silverpeak","NV",37.75,-117.64,-8,1
89048,"Pahrump","NV",36.22,-116.01,-8,1
89049,"Tonopah","NV",38.31,-116.93,-8,1
89052,"Henderson","NV",35.98,-115.1,-8,1
89053,"Henderson","NV",35.93,-114.97,-8,1
89060,"Pahrump","NV",36.26,-116.04,-8,1
89061,"Pahrump","NV",36.12,-115.94,-8,1
89070,"Indian Springs","NV",35.93,-114.97,-8,1
89074,"Henderson","NV",36.04,-115.09,-8,1
89081,"Indian Springs","NV",36.57,-115.67,-8,1
89084,"North Las Vegas","NV",36.28,-115.15,-8,1
89086,"North Las Vegas","NV",36.28,-115.13,-8,1
89101,"Las Vegas","NV",36.17,-115.13,-8,1
89102,"Las Vegas","NV",36.15,-115.18,-8,1
89103,"Las Vegas","NV",36.11,-115.22,-8,1
89104,"Las Vegas","NV",36.15,-115.11,-8,1
89106,"Las Vegas","NV",36.18,-115.16,-8,1
89107,"Las Vegas","NV",36.17,-115.22,-8,1
89108,"Las Vegas","NV",36.21,-115.22,-8,1
89109,"Las Vegas","NV",36.13,-115.15,-8,1
89110,"Las Vegas","NV",36.17,-115.06,-8,1
89111,"Las Vegas","NV",35.93,-114.97,-8,1
89112,"Las Vegas","NV",36.16,-115.03,-8,1
89113,"Las Vegas","NV",36.07,-115.26,-8,1
89114,"Las Vegas","NV",36.01,-115.1,-8,1
89115,"Las Vegas","NV",36.23,-115.07,-8,1
89116,"Las Vegas","NV",35.93,-114.97,-8,1
89117,"Las Vegas","NV",36.14,-115.28,-8,1
89118,"Las Vegas","NV",36.08,-115.21,-8,1
89119,"Las Vegas","NV",36.09,-115.14,-8,1
89120,"Las Vegas","NV",36.09,-115.09,-8,1
89121,"Las Vegas","NV",36.12,-115.09,-8,1
89122,"Las Vegas","NV",36.11,-115.05,-8,1
89123,"Las Vegas","NV",36.03,-115.15,-8,1
89124,"Las Vegas","NV",36.1,-115.4,-8,1
89125,"Las Vegas","NV",36.22,-115.27,-8,1
89126,"Las Vegas","NV",35.93,-114.97,-8,1
89127,"Las Vegas","NV",35.93,-114.97,-8,1
89128,"Las Vegas","NV",36.19,-115.27,-8,1
89129,"Las Vegas","NV",36.23,-115.28,-8,1
89130,"Las Vegas","NV",36.26,-115.23,-8,1
89131,"Las Vegas","NV",36.29,-115.25,-8,1
89132,"Las Vegas","NV",36.02,-115.15,-8,1
89133,"Las Vegas","NV",35.93,-114.97,-8,1
89134,"Las Vegas","NV",36.2,-115.31,-8,1
89135,"Las Vegas","NV",36.13,-115.32,-8,1
89136,"Summerlin South","NV",36.13,-115.32,-8,1
89137,"Las Vegas","NV",35.93,-114.97,-8,1
89138,"Las Vegas","NV",35.93,-114.97,-8,1
89139,"Las Vegas","NV",36.03,-115.2,-8,1
89141,"Las Vegas","NV",36,-115.2,-8,1
89142,"Las Vegas","NV",36.15,-115.05,-8,1
89143,"Las Vegas","NV",36.33,-115.26,-8,1
89144,"Las Vegas","NV",36.18,-115.33,-8,1
89145,"Las Vegas","NV",36.17,-115.27,-8,1
89146,"Las Vegas","NV",36.14,-115.22,-8,1
89147,"Las Vegas","NV",36.11,-115.27,-8,1
89148,"Las Vegas","NV",36.05,-115.28,-8,1
89149,"Las Vegas","NV",36.27,-115.29,-8,1
89150,"Las Vegas","NV",35.93,-114.97,-8,1
89151,"Las Vegas","NV",35.93,-114.97,-8,1
89152,"Las Vegas","NV",35.93,-114.97,-8,1
89153,"Las Vegas","NV",35.93,-114.97,-8,1
89154,"Las Vegas","NV",35.93,-114.97,-8,1
89155,"Las Vegas","NV",35.93,-114.97,-8,1
89156,"Las Vegas","NV",36.2,-115.03,-8,1
89158,"Las Vegas","NV",35.93,-114.97,-8,1
89159,"Las Vegas","NV",35.93,-114.97,-8,1
89160,"Las Vegas","NV",35.93,-114.97,-8,1
89163,"The Lakes","NV",35.93,-114.97,-8,1
89164,"Las Vegas","NV",35.93,-114.97,-8,1
89170,"Las Vegas","NV",35.93,-114.97,-8,1
89173,"Las Vegas","NV",35.93,-114.97,-8,1
89177,"Las Vegas","NV",35.93,-114.97,-8,1
89180,"Las Vegas","NV",35.93,-114.97,-8,1
89185,"Las Vegas","NV",35.93,-114.97,-8,1
89191,"Nellis AFB","NV",36.37,-115.23,-8,1
89193,"Las Vegas","NV",35.93,-114.97,-8,1
89195,"Las Vegas","NV",35.93,-114.97,-8,1
89199,"Las Vegas","NV",35.93,-114.97,-8,1
89301,"Ely","NV",39.28,-114.92,-8,1
89310,"Austin","NV",39.75,-117.01,-8,1
89311,"Baker","NV",38.94,-114.13,-8,1
89314,"Duckwater","NV",38.94,-115.71,-8,1
89315,"Ely","NV",39.33,-114.82,-8,1
89316,"Eureka","NV",39.72,-116.03,-8,1
89317,"Lund","NV",38.84,-115.03,-8,1
89318,"McGill","NV",39.42,-114.78,-8,1
89319,"Ruth","NV",39.34,-114.89,-8,1
89402,"Crystal Bay","NV",39.24,-119.97,-8,1
89403,"Dayton","NV",39.25,-119.51,-8,1
89404,"Denio","NV",41.83,-118.71,-8,1
89405,"Empire","NV",40.56,-119.35,-8,1
89406,"Fallon","NV",39.46,-118.69,-8,1
89407,"Fallon","NV",39.53,-118.84,-8,1
89408,"Fernley","NV",39.62,-119.17,-8,1
89409,"Gabbs","NV",38.87,-117.78,-8,1
89410,"Gardnerville","NV",38.88,-119.7,-8,1
89411,"Genoa","NV",39.01,-119.83,-8,1
89412,"Gerlach","NV",40.65,-119.36,-8,1
89413,"Glenbrook","NV",39.08,-119.94,-8,1
89414,"Golconda","NV",40.93,-117.32,-8,1
89415,"Hawthorne","NV",38.51,-118.7,-8,1
89418,"Imlay","NV",40.7,-118.11,-8,1
89419,"Lovelock","NV",40.22,-118.39,-8,1
89420,"Luning","NV",38.56,-118.22,-8,1
89421,"McDermitt","NV",41.95,-117.73,-8,1
89422,"Mina","NV",38.27,-118.2,-8,1
89423,"Minden","NV",39.01,-119.76,-8,1
89424,"Nixon","NV",39.84,-119.36,-8,1
89425,"Orovada","NV",41.66,-117.96,-8,1
89426,"Paradise Valley","NV",41.6,-117.4,-8,1
89427,"Schurz","NV",38.97,-118.68,-8,1
89428,"Silver City","NV",39.26,-119.64,-8,1
89429,"Silver Springs","NV",39.37,-119.25,-8,1
89430,"Smith","NV",38.78,-119.32,-8,1
89431,"Sparks","NV",39.54,-119.75,-8,1
89432,"Sparks","NV",40.54,-119.59,-8,1
89433,"Sun Valley","NV",39.59,-119.77,-8,1
89434,"Sparks","NV",39.54,-119.7,-8,1
89435,"Sparks","NV",40.54,-119.59,-8,1
89436,"Sparks","NV",39.62,-119.71,-8,1
89438,"Valmy","NV",41.26,-118.17,-8,1
89439,"Verdi","CA",39.52,-120.03,-8,1
89440,"Virginia City","NV",39.3,-119.65,-8,1
89442,"Wadsworth","NV",39.66,-119.31,-8,1
89444,"Wellington","NV",38.74,-119.35,-8,1
89445,"Winnemucca","NV",41.03,-117.94,-8,1
89446,"Winnemucca","NV",41.08,-117.76,-8,1
89447,"Yerington","NV",38.95,-119.12,-8,1
89448,"Zephyr Cove","NV",39.01,-119.95,-8,1
89449,"Stateline","NV",38.97,-119.91,-8,1
89450,"Incline Village","NV",39.26,-119.95,-8,1
89451,"Incline Village","NV",39.25,-119.95,-8,1
89452,"Incline Village","NV",39.26,-119.96,-8,1
89460,"Gardnerville Ranchos","NV",38.9,-119.76,-8,1
89496,"Fallon","NV",39.54,-118.34,-8,1
89501,"Reno","NV",39.53,-119.81,-8,1
89502,"Reno","NV",39.5,-119.77,-8,1
89503,"Reno","NV",39.54,-119.84,-8,1
89504,"Reno","NV",40.54,-119.59,-8,1
89505,"Reno","NV",39.52,-119.84,-8,1
89506,"Reno","NV",39.66,-119.88,-8,1
89507,"Reno","NV",39.54,-119.82,-8,1
89509,"Reno","NV",39.5,-119.83,-8,1
89510,"Reno","NV",39.87,-119.71,-8,1
89511,"Reno","NV",39.4,-119.76,-8,1
89512,"Reno","NV",39.55,-119.8,-8,1
89513,"Reno","NV",39.63,-119.29,-8,1
89515,"Reno","NV",40.54,-119.59,-8,1
89520,"Reno","NV",40.54,-119.59,-8,1
89521,"Reno","NV",39.4,-119.73,-8,1
89523,"Reno","NV",39.52,-119.9,-8,1
89533,"Reno","NV",39.54,-119.91,-8,1
89557,"Reno","NV",40.54,-119.59,-8,1
89564,"Reno","NV",40.54,-119.59,-8,1
89570,"Reno","NV",40.54,-119.59,-8,1
89595,"Reno","NV",40.54,-119.59,-8,1
89599,"Reno","NV",40.54,-119.59,-8,1
89701,"Carson City","NV",39.15,-119.75,-8,1
89702,"Carson City","NV",39.14,-119.76,-8,1
89703,"Carson City","NV",39.16,-119.79,-8,1
89704,"Washoe Valley","NV",39.28,-119.79,-8,1
89705,"Carson City","NV",39.09,-119.8,-8,1
89706,"Carson City","NV",39.2,-119.73,-8,1
89710,"Carson City","NV",39.17,-119.78,-8,1
89711,"Carson City","NV",39.17,-119.78,-8,1
89712,"Carson City","NV",39.17,-119.78,-8,1
89713,"Carson City","NV",39.17,-119.78,-8,1
89714,"Carson City","NV",39.17,-119.78,-8,1
89721,"Carson City","NV",39.17,-119.78,-8,1
89779,"Kingsbury","NV",38.97,-119.92,-8,1
89801,"Elko","NV",40.88,-115.75,-8,1
89802,"Elko","NV",41.06,-115.53,-8,1
89803,"Elko","NV",40.81,-115.79,-8,1
89815,"Spring Creek","NV",40.64,-115.65,-8,1
89820,"Battle Mountain","NV",40.49,-117.09,-8,1
89821,"Crescent Valley","NV",40.45,-116.52,-8,1
89822,"Carlin","NV",40.72,-116.11,-8,1
89823,"Deeth","NV",41.25,-115.4,-8,1
89824,"Halleck","NV",41.03,-115.41,-8,1
89825,"Jackpot","NV",41.89,-114.45,-8,1
89826,"Jarbidge","NV",41.91,-115.44,-8,1
89828,"Lamoille","NV",40.8,-115.45,-8,1
89830,"Montello","NV",41.25,-114.21,-8,1
89831,"Mountain City","NV",41.8,-116.05,-8,1
89832,"Owyhee","NV",41.95,-116.18,-8,1
89833,"Ruby Valley","NV",40.45,-115.33,-8,1
89834,"Tuscarora","NV",41.33,-116.12,-8,1
89835,"Wells","NV",41.21,-114.86,-8,1
89883,"West Wendover","NV",40.85,-114.15,-8,1
89912,"Gerlach-Empire","NV",40.65,-119.36,-8,1
90001,"Los Angeles","CA",33.97,-118.25,-8,1
90002,"Los Angeles","CA",33.95,-118.25,-8,1
90003,"Los Angeles","CA",33.96,-118.28,-8,1
90004,"Los Angeles","CA",34.08,-118.31,-8,1
90005,"Los Angeles","CA",34.06,-118.31,-8,1
90006,"Los Angeles","CA",34.05,-118.29,-8,1
90007,"Los Angeles","CA",34.03,-118.28,-8,1
90008,"Los Angeles","CA",34.01,-118.34,-8,1
90009,"Los Angeles","CA",33.79,-118.3,-8,1
90010,"Los Angeles","CA",34.06,-118.31,-8,1
90011,"Los Angeles","CA",34.01,-118.26,-8,1
90012,"Los Angeles","CA",34.06,-118.24,-8,1
90013,"Los Angeles","CA",34.04,-118.24,-8,1
90014,"Los Angeles","CA",34.04,-118.25,-8,1
90015,"Los Angeles","CA",34.04,-118.27,-8,1
90016,"Los Angeles","CA",34.03,-118.35,-8,1
90017,"Los Angeles","CA",34.05,-118.26,-8,1
90018,"Los Angeles","CA",34.03,-118.32,-8,1
90019,"Los Angeles","CA",34.05,-118.34,-8,1
90020,"Los Angeles","CA",34.07,-118.31,-8,1
90021,"Los Angeles","CA",34.03,-118.24,-8,1
90022,"Los Angeles","CA",34.02,-118.16,-8,1
90023,"Los Angeles","CA",34.02,-118.2,-8,1
90024,"Los Angeles","CA",34.06,-118.44,-8,1
90025,"Los Angeles","CA",34.05,-118.45,-8,1
90026,"Los Angeles","CA",34.08,-118.27,-8,1
90027,"Los Angeles","CA",34.11,-118.29,-8,1
90028,"Los Angeles","CA",34.1,-118.33,-8,1
90029,"Los Angeles","CA",34.09,-118.29,-8,1
90030,"Los Angeles","CA",33.79,-118.3,-8,1
90031,"Los Angeles","CA",34.08,-118.22,-8,1
90032,"Los Angeles","CA",34.08,-118.18,-8,1
90033,"Los Angeles","CA",34.05,-118.21,-8,1
90034,"Los Angeles","CA",34.03,-118.4,-8,1
90035,"Los Angeles","CA",34.05,-118.39,-8,1
90036,"Los Angeles","CA",34.07,-118.35,-8,1
90037,"Los Angeles","CA",34,-118.29,-8,1
90038,"Los Angeles","CA",34.09,-118.33,-8,1
90039,"Los Angeles","CA",34.11,-118.26,-8,1
90040,"Los Angeles","CA",34,-118.15,-8,1
90041,"Los Angeles","CA",34.14,-118.21,-8,1
90042,"Los Angeles","CA",34.11,-118.19,-8,1
90043,"Los Angeles","CA",33.99,-118.33,-8,1
90044,"Los Angeles","CA",33.95,-118.29,-8,1
90045,"Los Angeles","CA",33.96,-118.39,-8,1
90046,"Los Angeles","CA",34.1,-118.36,-8,1
90047,"Los Angeles","CA",33.96,-118.31,-8,1
90048,"Los Angeles","CA",34.07,-118.37,-8,1
90049,"Los Angeles","CA",34.07,-118.48,-8,1
90050,"Los Angeles","CA",33.79,-118.3,-8,1
90051,"Los Angeles","CA",33.79,-118.3,-8,1
90052,"Los Angeles","CA",33.79,-118.3,-8,1
90053,"Los Angeles","CA",33.79,-118.3,-8,1
90054,"Los Angeles","CA",33.79,-118.3,-8,1
90055,"Los Angeles","CA",33.79,-118.3,-8,1
90056,"Los Angeles","CA",33.99,-118.37,-8,1
90057,"Los Angeles","CA",34.06,-118.28,-8,1
90058,"Los Angeles","CA",34,-118.23,-8,1
90059,"Los Angeles","CA",33.93,-118.25,-8,1
90060,"Los Angeles","CA",33.79,-118.3,-8,1
90061,"Los Angeles","CA",33.92,-118.28,-8,1
90062,"Los Angeles","CA",34,-118.31,-8,1
90063,"Los Angeles","CA",34.05,-118.19,-8,1
90064,"Los Angeles","CA",34.03,-118.43,-8,1
90065,"Los Angeles","CA",34.11,-118.23,-8,1
90066,"Los Angeles","CA",34,-118.43,-8,1
90067,"Los Angeles","CA",34.06,-118.41,-8,1
